,Unnamed: 0,Name,Team,Position,WK,Game Date,OPP,RESULT,PASS COMP,PASS ATT,PASS YDS,PASS AVG,PASS TD,PASS INT,SCK,SCKY,PASS RATE,RUSH ATT,RUSH YDS,RUSH AVG,RUSH LONG,RUSH TD,REC,REC YDS,REC AVG,REC LONG,REC TD,FUM,FUM LOST,2PT,RET TD,Paddy
43,54,Blake Bell,DAL,TE,0.0,09/20/2020,Falcons,W 40 - 39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,34.0,17.0,24.0,0.0,0.0,0.0,0.0,0.0,4.4
44,435,Boston Scott,PHI,RB,0.0,09/20/2020,Rams,L 19 - 37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,19.0,4.8,9.0,0.0,3.0,24.0,8.0,12.0,0.0,0.0,0.0,0.0,0.0,5.800000000000001
45,71,Brandin Cooks,HOU,WR,0.0,09/20/2020,Ravens,L 16 - 33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,95.0,19.0,38.0,0.0,0.0,0.0,0.0,0.0,12.0
46,13,Brandon Aiyuk,SF,WR,0.0,09/20/2020,@Jets,W 31 - 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,10.5,13.0,0.0,0.0,0.0,0.0,0.0,3.1
49,50,Braxton Berrios,NYJ,WR,0.0,09/20/2020,49ers,L 13 - 31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,59.0,9.8,30.0,1.0,0.0,0.0,0.0,0.0,14.9
50,362,Breshad Perriman,NYJ,WR,0.0,09/20/2020,49ers,L 13 - 31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,12.0,6.0,9.0,0.0,0.0,0.0,0.0,0.0,2.2
52,220,Brian Hill,ATL,RB,0.0,09/20/2020,@Cowboys,L 39 - 40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,14.0,4.7,10.0,0.0,2.0,11.0,5.5,7.0,0.0,0.0,0.0,0.0,0.0,3.5000000000000004
54,135,Bryan Edwards,LV,WR,0.0,09/22/2020,Saints,W 34 - 24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,42.0,21.0,22.0,0.0,0.0,0.0,0.0,0.0,5.2
60,48,C.J. Board,NYG,WR,0.0,09/20/2020,@Bears,L 13 - 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,32.0,10.7,12.0,0.0,0.0,0.0,0.0,0.0,4.7
62,469,C.J. Uzomah,CIN,TE,0.0,09/18/2020,@Browns,L 30 - 35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,42.0,10.5,23.0,1.0,0.0,0.0,0.0,0.0,12.2
63,388,Calvin Ridley,ATL,WR,0.0,09/20/2020,@Cowboys,L 39 - 40,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,109.0,15.6,25.0,2.0,0.0,0.0,0.0,0.0,26.4
64,12,Cam Akers,LAR,RB,0.0,09/20/2020,@Eagles,W 37 - 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,13.0,4.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.3
65,340,Cam Newton,NE,QB,0.0,09/21/2020,@Seahawks,L 30 - 35,30.0,44.0,397.0,9.0,1.0,1.0,1.0,0.0,94.6,11.0,47.0,4.3,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,35.58
67,61,Cameron Batson,TEN,WR,0.0,09/20/2020,Jaguars,W 33 - 30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,11.0,0.0,2.0,26.0,13.0,18.0,0.0,0.0,0.0,0.0,0.0,4.7
69,191,Carlos Hyde,SEA,RB,0.0,09/21/2020,Patriots,W 35 - 30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,22.0,4.4,9.0,0.0,2.0,15.0,7.5,9.0,0.0,0.0,0.0,0.0,0.0,4.7
70,497,Carson Wentz,PHI,QB,0.0,09/20/2020,Rams,L 19 - 37,26.0,43.0,242.0,5.6,0.0,2.0,0.0,0.0,56.5,2.0,7.0,3.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.379999999999999
73,295,CeeDee Lamb,DAL,WR,0.0,09/20/2020,Falcons,W 40 - 39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,9.0,9.0,9.0,0.0,6.0,106.0,17.7,37.0,0.0,0.0,0.0,0.0,0.0,14.500000000000002
78,83,Chase Claypool,PIT,WR,0.0,09/20/2020,Broncos,W 26 - 21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,88.0,29.3,84.0,1.0,0.0,0.0,0.0,0.0,16.3
80,136,Chase Edmonds,ARI,RB,0.0,09/20/2020,Football Team,W 30 - 15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,4.0,1.3,5.0,0.0,3.0,9.0,3.0,9.0,0.0,1.0,0.0,0.0,0.0,2.8
81,90,Chris Carson,SEA,RB,0.0,09/21/2020,Patriots,W 35 - 30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.0,72.0,4.2,13.0,0.0,3.0,36.0,12.0,18.0,1.0,0.0,0.0,0.0,0.0,18.299999999999997
82,75,Chris Conley,JAX,WR,0.0,09/20/2020,@Titans,L 30 - 33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,48.0,12.0,24.0,0.0,0.0,0.0,0.0,0.0,6.800000000000001
84,225,Chris Herndon,NYJ,TE,0.0,09/20/2020,49ers,L 13 - 31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
85,210,Chris Hogan,NYJ,WR,0.0,09/20/2020,49ers,L 13 - 31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,75.0,12.5,27.0,0.0,0.0,0.0,0.0,0.0,10.5
86,337,Chris Manhertz,CAR,TE,0.0,09/20/2020,@Buccaneers,L 17 - 31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,8.0,8.0,0.0,0.0,0.0,0.0,0.0,1.3
89,453,Chris Thompson,SF,RB,0.0,09/20/2020,@Titans,L 30 - 33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,7.0,3.5,5.0,0.0,3.0,20.0,6.7,14.0,1.0,0.0,0.0,0.0,0.0,10.2
91,276,Christian Kirk,ARI,WR,0.0,09/20/2020,Football Team,W 30 - 15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,3.0,3.0,3.0,0.0,2.0,57.0,28.5,49.0,0.0,0.0,0.0,0.0,0.0,7.0
92,333,Christian McCaffrey,CAR,RB,0.0,09/20/2020,@Buccaneers,L 17 - 31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.0,59.0,3.3,9.0,2.0,4.0,29.0,7.3,10.0,0.0,0.0,0.0,0.0,0.0,22.799999999999997
93,133,Clyde Edwards-Helaire,KC,RB,0.0,09/20/2020,@Chargers,W 23 - 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,38.0,3.8,17.0,0.0,6.0,32.0,5.3,10.0,0.0,0.0,0.0,0.0,0.0,10.0
94,58,Cole Beasley,BUF,WR,0.0,09/20/2020,@Dolphins,W 31 - 28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,70.0,14.0,26.0,0.0,0.0,0.0,0.0,0.0,9.5
95,274,Cole Kmet,CHI,TE,0.0,09/20/2020,Giants,W 17 - 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.7000000000000002
97,256,Collin Johnson,JAX,WR,0.0,09/20/2020,@Titans,L 30 - 33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
99,271,Cooper Kupp,LAR,WR,0.0,09/20/2020,@Eagles,W 37 - 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,19.0,9.5,15.0,0.0,5.0,81.0,16.2,24.0,0.0,1.0,1.0,0.0,0.0,10.5
100,367,Cordarrelle Patterson,CHI,WR,0.0,09/20/2020,Giants,W 17 - 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,25.0,3.6,10.0,0.0,2.0,8.0,4.0,9.0,0.0,0.0,0.0,0.0,0.0,4.3
102,116,Corey Davis,TEN,WR,0.0,09/20/2020,Jaguars,W 33 - 30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,12.0,17.0,1.0,0.0,0.0,0.0,0.0,11.1
103,400,Courtland Sutton,DEN,WR,0.0,09/20/2020,@Steelers,L 21 - 26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,66.0,22.0,45.0,0.0,0.0,0.0,0.0,0.0,8.100000000000001
105,442,Curtis Samuel,CAR,WR,0.0,09/20/2020,@Buccaneers,L 17 - 31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,26.0,6.5,14.0,0.0,2.0,13.0,6.5,10.0,0.0,0.0,0.0,0.0,0.0,4.9
106,166,Cyril Grayson,0,WR,0.0,09/20/2020,Panthers,W 31 - 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
107,397,D'Andre Swift,DET,RB,0.0,09/20/2020,@Packers,L 21 - 42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,12.0,2.4,5.0,0.0,5.0,60.0,12.0,17.0,0.0,0.0,0.0,0.0,0.0,9.7
109,86,D.J. Chark,JAX,WR,0.0,09/20/2020,@Titans,L 30 - 33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,84.0,21.0,45.0,0.0,0.0,0.0,0.0,0.0,10.4
111,306,D.J. Moore,CAR,WR,0.0,09/20/2020,@Buccaneers,L 17 - 31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,120.0,15.0,30.0,0.0,0.0,0.0,0.0,0.0,16.0
112,319,DK Metcalf,SEA,WR,0.0,09/21/2020,Patriots,W 35 - 30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,92.0,23.0,54.0,1.0,0.0,0.0,0.0,0.0,17.200000000000003
113,238,DaeSean Hamilton,DEN,WR,0.0,09/20/2020,@Steelers,L 21 - 26,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,5.0,5.0,0.0,0.0,0.0,0.0,0.0,1.0
114,353,Dak Prescott,DAL,QB,0.0,09/20/2020,Falcons,W 40 - 39,34.0,47.0,450.0,9.6,1.0,0.0,1.0,5.0,109.4,5.0,18.0,3.6,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,39.8
115,174,Dallas Goedert,PHI,TE,0.0,09/20/2020,Rams,L 19 - 37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,30.0,7.5,11.0,0.0,0.0,0.0,0.0,0.0,5.0
117,436,Dalton Schultz,DAL,TE,0.0,09/20/2020,Falcons,W 40 - 39,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,88.0,9.8,18.0,1.0,1.0,1.0,0.0,0.0,17.3
118,73,Dalvin Cook,MIN,RB,0.0,09/20/2020,@Colts,L 11 - 28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,63.0,4.5,16.0,1.0,2.0,8.0,4.0,6.0,0.0,0.0,0.0,0.0,0.0,14.100000000000001
119,19,Damiere Byrd,NE,WR,0.0,09/21/2020,@Seahawks,L 30 - 35,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,72.0,12.0,20.0,0.0,0.0,0.0,0.0,0.0,10.2
120,396,Damion Ratley,0,WR,0.0,09/20/2020,@Bears,L 13 - 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
121,1,Dan Arnold,ARI,TE,0.0,09/20/2020,Football Team,W 30 - 15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,26.0,13.0,20.0,0.0,0.0,0.0,0.0,0.0,3.6
124,250,Daniel Jones,NYG,QB,0.0,09/20/2020,@Bears,L 13 - 17,25.0,40.0,241.0,6.0,0.0,1.0,4.0,21.0,68.9,3.0,21.0,7.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,8.74
125,6,Danny Amendola,DET,WR,0.0,09/20/2020,@Packers,L 21 - 42,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,21.0,10.5,13.0,0.0,0.0,0.0,0.0,0.0,3.1
129,423,Darius Slayton,NYG,WR,0.0,09/20/2020,@Bears,L 13 - 17,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,33.0,11.0,17.0,0.0,0.0,0.0,0.0,0.0,4.800000000000001
130,309,Darnell Mooney,CHI,WR,0.0,09/20/2020,Giants,W 17 - 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,12.0,16.0,1.0,1.0,0.0,0.0,0.0,11.1
131,488,Darrel Williams,KC,RB,0.0,09/20/2020,@Chargers,W 23 - 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,1.7000000000000002
132,118,Darrell Daniels,ARI,TE,0.0,09/20/2020,Football Team,W 30 - 15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
133,230,Darrell Henderson,LAR,RB,0.0,09/20/2020,@Eagles,W 37 - 19,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,81.0,6.8,40.0,1.0,2.0,40.0,20.0,28.0,0.0,0.0,0.0,0.0,0.0,19.1
134,154,Darren Fells,HOU,TE,0.0,09/20/2020,Ravens,L 16 - 33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,23.0,11.5,13.0,1.0,0.0,0.0,0.0,0.0,9.3
135,505,Darren Waller,LV,TE,0.0,09/22/2020,Saints,W 34 - 24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,105.0,8.8,18.0,1.0,0.0,0.0,0.0,0.0,22.5
137,451,Darwin Thompson,KC,RB,0.0,09/20/2020,@Chargers,W 23 - 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,21.0,5.3,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.1
139,17,Davante Adams,GB,WR,0.0,09/20/2020,Lions,W 42 - 21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,36.0,12.0,17.0,0.0,0.0,0.0,0.0,0.0,5.1
140,255,David Johnson,HOU,RB,0.0,09/20/2020,Ravens,L 16 - 33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,34.0,3.1,9.0,0.0,2.0,16.0,8.0,9.0,0.0,0.0,0.0,0.0,0.0,6.0
141,311,David Montgomery,CHI,RB,0.0,09/20/2020,Giants,W 17 - 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,82.0,5.1,23.0,0.0,3.0,45.0,15.0,28.0,1.0,0.0,0.0,0.0,0.0,20.200000000000003
142,307,David Moore,SEA,WR,0.0,09/21/2020,Patriots,W 35 - 30,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,48.0,16.0,38.0,1.0,0.0,0.0,0.0,0.0,12.3
143,273,Dawson Knox,BUF,TE,0.0,09/20/2020,@Dolphins,W 31 - 28,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,36.0,36.0,36.0,0.0,1.0,1.0,0.0,0.0,2.0999999999999996
145,203,DeAndre Hopkins,ARI,WR,0.0,09/20/2020,Football Team,W 30 - 15,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,68.0,8.5,25.0,1.0,0.0,0.0,0.0,0.0,16.8
146,270,DeSean Jackson,PHI,WR,0.0,09/20/2020,Rams,L 19 - 37,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,64.0,10.7,25.0,0.0,0.0,0.0,0.0,0.0,9.4
147,371,DeVante Parker,MIA,WR,0.0,09/20/2020,Bills,L 28 - 31,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,53.0,10.6,20.0,1.0,0.0,0.0,0.0,0.0,13.8
150,382,Demarcus Robinson,KC,WR,0.0,09/20/2020,@Chargers,W 23 - 20,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,28.0,9.3,14.0,0.0,0.0,0.0,0.0,0.0,4.300000000000001
151,235,Demetrius Harris,CHI,TE,0.0,09/20/2020,Giants,W 17 - 13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
153,234,Deonte Harris,NO,WR,0.0,09/22/2020,@Raiders,L 24 - 34,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,11.0,11.0,11.0,0.0,3.0,23.0,7.7,9.0,0.0,0.0,0.0,0.0,0.0,4.9
